index,lat,lng
208111,40.7089979,-74.01214209999999
208124,40.6251206,-73.977209
208131,40.6770352,-73.86976179999999
208148,40.7381167,-73.8047478
208157,40.7002025,-73.9869394
208158,40.7460721,-73.8753655
208159,40.7677547,-73.9016298
208161,40.6971472,-73.8132423
208164,40.7490944,-73.9920167
208168,40.6012264,-73.9345529
208181,40.7708158,-73.99466249999999
208190,40.8677652,-73.8795556
208201,40.8040301,-73.9228481
208213,40.5169326,-74.2408018
208229,40.55700119999999,-74.1689519
208231,40.6895882,-73.9721462
208241,40.8044008,-73.9117775
208269,40.7019494,-73.9369588
208291,40.6075921,-74.1594535
208302,40.8587861,-73.893956
208316,40.7237727,-74.00795289999999
208373,40.7742787,-73.9594011
208397,40.8040942,-73.9367337
208408,40.709752,-73.78662969999999
208412,40.7072286,-73.78977139999999
208495,40.8330041,-73.8615451
208498,40.6938982,-73.8121256
208512,40.7677547,-73.9016298
208515,40.8577388,-73.8435509
208523,40.7858354,-73.80242930000001
208524,40.8475767,-73.8663579
208534,40.8578363,-73.8676077
208536,40.7236869,-74.003636
208564,40.744198,-73.8453431
208569,40.8770545,-73.9060787
208572,40.894735,-73.8613846
208575,40.7001932,-73.9622045
208578,40.8905088,-73.8977005
208611,40.6740248,-73.9701254
208615,40.836111,-73.8754183
208630,40.71092040000001,-73.85372250000002
208631,40.59500269999999,-74.162035
208646,40.8515816,-73.8678053
208658,40.7371677,-73.93083709999999
208667,40.8121909,-73.9363414
208669,40.7218773,-74.00680880000002
208676,40.7601169,-73.9630719
208677,40.8016302,-73.9096764
208691,40.5986044,-74.13072000000001
208741,40.708927,-73.81859039999999
208766,40.7237727,-74.00795289999999
208773,40.6962832,-73.813465
208777,40.6012264,-73.9345529
208785,40.7429965,-73.7756704
208797,40.71976009999999,-73.79056419999999
208800,40.759999,-73.8984122
208807,40.84272139999999,-73.8371336
208817,40.7004963,-73.9014182
208831,40.70201429999999,-73.8800881
208832,40.7810982,-73.9724283
208844,40.6609087,-73.9608841
208847,40.725544,-73.99703199999999
208863,40.7297843,-74.0021561
208865,40.7171672,-73.7979603
208872,40.6331993,-74.01642559999999
208878,40.75692900000001,-73.9547551
208907,40.7255607,-73.8383789
208911,40.7063511,-73.9112131
208918,40.7417769,-73.8252981
208928,40.8653337,-73.80158039999999
208934,40.5843059,-73.95088020000001
208943,40.683098,-73.8051855
208951,40.6740248,-73.9701254
208955,40.6688531,-73.7722125
208976,40.67576649999999,-73.8662394
209016,40.801881,-73.9315037
209017,40.7262241,-73.83871789999999
209027,40.7510293,-73.9403503
209029,40.7140651,-73.9528543
209035,40.6993719,-73.8886461
209036,40.7160874,-73.803039
209037,40.6085673,-74.13212539999999
209048,40.8566315,-73.86927399999999
209049,40.6080979,-74.1409272
209102,40.6740248,-73.9701254
209103,40.7074959,-73.99077419999999
209109,40.675406,-73.8652291
209115,40.6761752,-73.7579025
209119,40.6296836,-73.91828199999999
209149,40.851406,-73.941181
209176,40.8109581,-73.9271247
209194,40.6668804,-73.99489980000001
209200,40.6644773,-73.928783
209201,40.8040301,-73.9228481
209202,40.8812553,-73.8965742
209228,40.7217481,-73.8451547
209275,40.6766957,-74.002084
209318,40.6740248,-73.9701254
209339,40.5830227,-73.9746436
209355,40.6339337,-73.94881099999999
209390,40.7439408,-73.8574801
209420,40.6046277,-74.16228509999999
209427,40.8089427,-73.9482415
209440,40.6758546,-74.0014313
209473,40.8578844,-73.89111299999999
209474,40.6838527,-73.8333879
209543,40.7601169,-73.9630719
209554,40.7450913,-73.93350149999999
209569,40.8251523,-73.82387
209585,40.8090437,-73.9285627
209612,40.8566315,-73.86927399999999
209625,40.70478629999999,-73.9490144
209638,40.7161323,-73.7447327
209683,40.72774769999999,-73.9067276
209705,40.6744976,-73.803606
209724,40.8778331,-73.8681083
209730,40.7543288,-73.89751869999999
209739,40.8600033,-73.8911269
209768,40.6938982,-73.8121256
209769,40.7034103,-73.86275719999999
209771,40.796918,-73.9711398
209772,40.7204478,-73.9750217
209774,40.8310109,-73.8538286
209791,40.7117896,-73.9996999
209794,40.8538612,-73.9159182
209802,40.8832279,-73.8248654
209816,40.78164049999999,-73.8257316
209817,40.707696,-74.0155185
209847,40.78164049999999,-73.8257316
209861,40.7297843,-74.0021561
209875,40.836111,-73.8754183
209877,40.6585439,-73.9272046
209908,40.6766537,-73.8617129
209953,40.7565518,-73.8063875
209961,40.8566315,-73.86927399999999
209963,40.7624352,-73.82752289999999
209968,40.6056381,-74.1338896
209998,40.7831141,-73.7992005
210007,40.6115732,-73.9838047
210015,40.866347,-73.90059579999999
210016,40.6688531,-73.7722125
210028,40.7098727,-73.8210268
210052,40.7627175,-73.835341
210059,40.7220269,-73.8856414
210144,40.8666384,-73.8065555
210207,40.6792877,-73.9553093
210216,40.6668804,-73.99489980000001
210252,40.7593772,-73.8187928
210256,40.7250101,-73.8947145
210261,40.7326556,-73.94280549999999
210268,40.7058066,-73.8097205
210292,40.7495602,-73.88617409999999
210296,40.7298475,-73.7422996
210303,40.8581205,-73.85663989999999
210306,40.6779026,-73.8726725
210308,40.6879527,-73.9420809
210339,40.593289,-73.94538709999999
210380,40.6441474,-73.9578724
210383,40.6740248,-73.9701254
210408,40.6873326,-73.83525019999999
210409,40.836111,-73.8754183
210414,40.78164049999999,-73.8257316
210429,40.6740248,-73.9701254
210443,40.8356543,-73.86998919999999
210445,40.7477968,-73.76151120000002
210472,40.5552192,-74.2133082
210484,40.7699058,-73.9134469
210499,40.8044008,-73.9117775
210509,40.63912089999999,-74.1421891
210512,40.6796979,-73.7511588
210520,40.7347831,-73.7932806
210534,40.6772206,-73.8704546
210540,40.8295975,-73.93101109999999
210543,40.7118646,-73.73553969999999
210601,40.7394939,-73.7928307
210606,40.7490792,-73.756699
210635,40.7417769,-73.8252981
210650,40.6379652,-73.7411437
210670,40.6249869,-74.1457858
210753,40.8792254,-73.8852861
210780,40.7488892,-73.937533
210791,40.7255607,-73.8383789
210810,40.6406808,-74.1673345
210820,40.721976,-74.0053926
210821,40.709411,-73.9608044
210836,40.7955812,-73.8258865
210851,40.5963993,-73.74411839999999
210852,40.6044979,-73.9749028
210854,40.6838527,-73.8333879
210867,40.6970379,-73.7275191
210888,40.6558047,-73.9233156
210893,40.609407,-73.9677325
210918,40.6695454,-73.9171574
210924,40.6620556,-73.9196413
210938,40.5611379,-74.16980629999999
210940,40.8477734,-73.9016601
210969,40.6824091,-73.7819268
210991,40.7545584,-74.0068527
211004,40.7643853,-73.7251686
211009,40.7394939,-73.7928307
211010,40.7745977,-73.9240133
211016,40.6797974,-73.7616001
211091,40.8239818,-73.8770312
211103,40.7513393,-73.93510069999999
211117,40.7607736,-73.9666474
211131,40.6723369,-73.9990888
211137,40.60449699999999,-74.1217825
211145,40.71629160000001,-73.996118
211166,40.61230949999999,-74.0341093
211168,40.7526719,-73.9946168
211186,40.8301514,-73.9396045
211199,40.8573554,-73.881895
211232,40.7272176,-73.9074278
211268,40.6670776,-73.8419339
211284,40.7420087,-73.9541311
211293,40.8137371,-73.9314107
211318,40.5863051,-74.1629963
211332,40.733718,-74.0016196
211337,40.7654268,-73.9838278
211360,40.6572773,-73.8987345
211369,40.83285370000001,-73.86275549999999
211376,40.644304,-73.90138379999999
211386,40.7171672,-73.7979603
211405,40.6734937,-73.9729638
211437,40.7144124,-73.93069249999999
211455,40.5831368,-73.8226624
211456,40.7730099,-73.9821086
211465,40.7263981,-73.7507956
211479,40.6331468,-73.9720968
211489,40.6740248,-73.9701254
211490,40.74803379999999,-73.9397445
211491,40.7381167,-73.8047478
211509,40.8210424,-73.8989653
211519,40.8941735,-73.8569498
211564,40.598763,-73.9779897
211582,40.7614482,-73.98410779999999
211590,40.7184403,-74.0005371
211605,40.6959222,-73.8386276
211615,40.683098,-73.8051855
211624,40.7156402,-73.8164329
211630,40.7578637,-73.9930752
211631,40.7481186,-73.8499753
211651,40.818133,-73.8956777
211735,40.78164049999999,-73.8257316
211737,40.6088658,-74.1535971
211752,40.8253643,-73.89070219999999
211755,40.7341259,-73.7232722
211777,40.70876459999999,-73.7958929
211788,40.60566350000001,-74.1657889
211798,40.6379652,-73.7411437
211862,40.6250716,-74.1358152
211868,40.6478002,-73.9752804
211874,40.6918574,-73.7983922
211879,40.8269556,-73.9437844
211908,40.7225511,-73.8459386
211945,40.7501804,-73.9964778
211988,40.8125772,-73.9292497
211992,40.7711194,-73.96170940000002
212020,40.8569387,-73.856105
212033,40.720031,-73.9441832
212055,40.8861067,-73.8974309
212065,40.7156402,-73.8164329
212069,40.683098,-73.8051855
212084,40.7499753,-73.86173389999999
212089,40.7066983,-73.9529037
212153,40.7023449,-73.79122339999999
212176,40.7024635,-73.9921295
212273,40.7246335,-73.82091489999999
212282,40.886375,-73.899712
212293,40.7354451,-73.97512069999999
212303,40.6928726,-73.79923
212344,40.7157197,-73.80777859999999
212349,40.746068,-73.7678207
212359,40.6177996,-73.991483
212363,40.7218595,-73.776825
212364,40.7025016,-73.8130054
212366,40.6961478,-73.9855453
212379,40.8300863,-73.85060469999999
212404,40.683098,-73.8051855
212436,40.7138506,-73.99275070000002
212457,40.760322,-73.7316938
212476,40.6923203,-73.8827204
212477,40.745884,-73.9121499
212496,40.6740248,-73.9701254
212507,40.7280643,-73.83174
212515,40.6728003,-73.969224
212530,40.82423,-73.82601900000002
212543,40.7742961,-73.9512613
212544,40.683098,-73.8051855
212550,40.8635598,-73.9075598
212557,40.7704568,-73.9165281
212558,40.6558047,-73.9233156
212592,40.807212,-73.92431859999999
212596,40.6766957,-74.002084
212617,40.6917846,-73.9999605
212620,40.7584281,-73.9905124
212626,40.5674111,-74.1522775
212634,40.7152902,-73.80287349999999
212652,40.7391413,-74.0010705
212654,40.8656502,-73.8233821
212670,40.5742335,-73.9886935
212675,40.6562943,-73.7673813
212694,40.6668804,-73.99489980000001
212724,40.6752879,-73.9710796
212726,40.6918101,-73.81096099999999
212744,40.6388411,-73.8329341
212750,40.6043102,-74.10708679999999
212788,40.5943678,-74.0017816
212793,40.7677547,-73.9016298
212832,40.6740248,-73.9701254
212833,40.7522043,-73.9993746
212843,40.751974,-73.9651609
212863,40.7642731,-73.97302859999999
212867,40.7620467,-73.9084039
212869,40.7237727,-74.00795289999999
212870,40.6999555,-73.985046
212872,40.7677547,-73.9016298
212881,40.67511409999999,-73.7603359
212891,40.7610319,-73.9870032
212899,40.8406319,-73.9459439
212917,40.7518538,-73.9749189
213022,40.71629160000001,-73.996118
213032,40.7251936,-74.0112891
213045,40.56964929999999,-74.1170286
213052,40.7040413,-73.8163656
213055,40.836111,-73.8754183
213084,40.8400884,-73.8802189
213087,40.6379648,-73.92605309999999
213099,40.6848772,-73.9781039
213179,40.692197,-73.9889288
213182,40.7417769,-73.8252981
213201,40.6084877,-74.1554627
213214,40.7429965,-73.7756704
213222,40.83909550000001,-73.87809380000002
213236,40.6573731,-73.8940578
213242,40.6176357,-74.1335706
213254,40.508267,-74.2295495
213279,40.7579206,-73.8599405
213294,40.53783960000001,-74.1947754
213309,40.696189,-73.980389
213313,40.8492058,-73.9000525
213334,40.7697663,-73.95456519999999
213337,40.84328379999999,-73.9119669
213342,40.8160066,-73.8160424
213344,40.8099273,-73.9623793
213394,40.5849091,-73.94867280000001
213430,40.70488479999999,-74.00887329999999
213448,40.7645827,-73.72426519999999
213452,40.78164049999999,-73.8257316
213453,40.7517031,-73.98638079999999
213462,40.7158186,-73.7465605
213489,40.8090437,-73.9285627
213493,40.637345,-74.00047459999999
213497,40.760322,-73.7316938
213500,40.60984,-73.9856226
213551,40.8745713,-73.9096249
213565,40.7156402,-73.8164329
213591,40.7280643,-73.83174
213599,40.8621404,-73.9299742
213603,40.7079558,-73.7623041
213663,40.8578363,-73.8676077
213665,40.7227778,-73.98592649999999
213681,40.72338329999999,-73.93932269999999
213690,40.8295975,-73.93101109999999
213698,40.8365643,-73.87135409999999
213700,40.7703991,-73.917701
213701,40.6814939,-74.0059383
213708,40.7541392,-73.8095511
213718,40.7139569,-73.8595299
213738,40.7417769,-73.8252981
213758,40.5909466,-73.9834302
213792,40.6103279,-73.9830387
213800,40.7245539,-74.00193039999999
213846,40.76994819999999,-73.9167652
213873,40.5739797,-74.1697866
213905,40.6669492,-73.797105
213946,40.6872402,-73.80746649999999
213956,40.6779494,-73.88447649999999
213969,40.7144124,-73.93069249999999
213972,40.83285370000001,-73.86275549999999
213996,40.74250869999999,-73.8733599
214015,40.7173168,-73.81949469999999
214016,40.7201946,-73.7850443
214020,40.7407997,-73.8218546
214040,40.86019230000001,-73.8917325
214064,40.78164049999999,-73.8257316
214093,40.745884,-73.9121499
214122,40.8356543,-73.86998919999999
214150,40.7102535,-73.77172209999999
214154,40.864392,-73.8279165
214180,40.8334904,-73.94544859999999
214184,40.7625764,-73.8723302
214215,40.7001932,-73.9622045
214227,40.7607412,-74.0020532
214231,40.8596185,-73.9132085
214236,40.7255607,-73.8383789
214238,40.8577388,-73.8435509
214242,40.6782131,-73.7464725
214264,40.8762709,-73.9039478
214275,40.83285370000001,-73.86275549999999
214279,40.6319795,-73.91866139999999
214306,40.8759732,-73.900345
214308,40.7171672,-73.7979603
214326,40.641846,-74.075577
214356,40.7813094,-73.8031374
214373,40.6056114,-74.077878
214380,40.8394928,-73.9360395
214416,40.6042303,-74.07578529999999
214422,40.650684,-73.9723273
214445,40.7606162,-73.96437089999999
214464,40.7382298,-73.9856866
214481,40.772833,-73.9579391
214484,40.7189861,-73.9751495
214486,40.7708158,-73.99466249999999
214503,40.5853233,-73.9578398
214508,40.8306726,-73.8511252
214523,40.6251495,-74.1487404
214524,40.5909466,-73.9834302
214526,40.7604256,-73.8614436
214534,40.86222,-73.8996487
214549,40.8592552,-73.89193139999999
214554,40.7449524,-73.9325873
214595,40.7000648,-73.7741747
214621,40.7133679,-73.8595466
214622,40.6742976,-73.8011678
214648,40.8846909,-73.8898552
214652,40.6371983,-74.1674594
214659,40.8169809,-73.8657887
214686,40.8770545,-73.9060787
214697,40.5977739,-73.96575
214703,40.7580997,-73.834182
214704,40.5853186,-73.9873455
214721,40.7523491,-73.8508466
214735,40.7708019,-73.9172043
214747,40.73692279999999,-73.867841
214791,40.8567218,-73.8367208
214809,40.702441,-74.0128508
214812,40.7566679,-73.7392715
214872,40.8232635,-73.8827776
214880,40.8644286,-73.90389189999999
214902,40.7142439,-73.8306015
214907,40.6971472,-73.8132423
214939,40.6420559,-73.9289739
214943,40.7003693,-73.8291012
215013,40.7087248,-73.7786558
215047,40.7189108,-73.7481846
215060,40.6848772,-73.9781039
215067,40.5859385,-73.9880452
215101,40.6461069,-73.87994789999999
215145,40.8648294,-73.887428
215163,40.750005,-73.7605686
215165,40.648003,-73.95277
215198,40.7371677,-73.93083709999999
215206,40.8515902,-73.82659869999999
215224,40.7369368,-73.74233629999999
215237,40.7370036,-73.851698
215285,40.8571852,-73.86896949999999
215303,40.6293084,-74.07661180000001
215324,40.6971472,-73.8132423
215338,40.8517489,-73.9419099
215341,40.6593214,-73.9272269
215343,40.8595852,-73.8874672
215440,40.7408036,-73.8436302
215444,40.77006919999999,-73.9180921
215447,40.7243642,-73.9934907
215470,40.7173168,-73.81949469999999
215483,40.6837226,-73.7697585
215515,40.7724835,-73.9195786
215520,40.8256348,-73.85941799999999
215533,40.7201946,-73.7850443
215543,40.7377969,-73.93496259999999
215562,40.7864617,-73.8098844
215580,40.7139569,-73.8595299
215602,40.7735143,-73.9891162
215612,40.8323962,-73.89263609999999
215634,40.6587399,-73.8907071
215643,40.6282169,-74.0398774
215655,40.7631856,-73.99975069999999
215664,40.7342845,-73.8646229
215673,40.7709967,-73.833244
215685,40.6606002,-73.8958865
215689,40.5902025,-74.1510167
215698,40.7160874,-73.803039
215716,40.7617439,-73.9057116
215736,40.8507082,-73.89414390000002
215754,40.64095040000001,-73.9733753
215765,40.738841,-73.8093883
215812,40.614711,-73.9280392
215825,40.8327769,-73.8603725
215829,40.78164049999999,-73.8257316
215876,40.8571852,-73.86896949999999
215878,40.8297155,-73.9193152
215885,40.6219428,-73.917571
215920,40.6449412,-73.9743502
215943,40.7377702,-73.93685769999999
215972,40.6454212,-74.0168172
215980,40.6805398,-73.99465990000002
216002,40.6068889,-74.0775517
216013,40.7536361,-73.9147053
216024,40.6548042,-73.9069348
216027,40.6891956,-73.95723559999999
216035,40.8595852,-73.8874672
216042,40.8328351,-73.9112904
216052,40.7130924,-73.964073
216053,40.6084877,-74.1554627
216158,40.6574332,-73.8990752
216159,40.6794304,-73.9002357
216173,40.7030752,-73.9012533
216175,40.7255607,-73.8383789
216194,40.7089801,-73.9528326
216222,40.884405,-73.85237219999999
216242,40.7628095,-73.9931683
216243,40.6789585,-73.8653633
216244,40.8855263,-73.8946847
216251,40.6255623,-73.93996109999999
216280,40.7655906,-73.9716439
216281,40.7578645,-73.97559629999999
216287,40.6763175,-73.8202927
216310,40.7341259,-73.7232722
216353,40.7423216,-74.0084765
216360,40.6379648,-73.92605309999999
216369,40.75692900000001,-73.9547551
216382,40.67437570000001,-73.8020562
216389,40.5721082,-74.1282403
216401,40.6797974,-73.7616001
216407,40.7176033,-73.9963334
216412,40.7490792,-73.756699
216419,40.7157197,-73.80777859999999
216441,40.749659,-73.9971754
216467,40.7272176,-73.9074278
216474,40.7359557,-73.9893981
216517,40.8343658,-73.8262305
216541,40.7489163,-73.87184549999999
216607,40.6288204,-74.1111335
216616,40.8280897,-73.8693721
216619,40.7002025,-73.9869394
216628,40.76630979999999,-73.9818682
216657,40.722964,-73.9205424
216692,40.5916394,-74.1907963
216694,40.8583009,-73.843293
216696,40.5963993,-73.74411839999999
216699,40.8524543,-73.903532
216711,40.767209,-73.8878926
216721,40.7066983,-73.9529037
216756,40.7421156,-73.8674884
216768,40.7693445,-73.9139314
216771,40.6265618,-74.01789149999999
216775,40.8361763,-73.876474
216792,40.7645827,-73.72426519999999
216793,40.7109488,-73.76515069999999
216811,40.7406097,-73.78663639999999
216820,40.7477968,-73.76151120000002
216853,40.6169145,-73.93059099999999
216864,40.7501782,-73.9398492
216908,40.73367,-73.8701498
216909,40.7493102,-73.8614131
216920,40.7659535,-73.9850671
216932,40.6961579,-73.9783317
216945,40.6804761,-73.76332959999999
216949,40.8677652,-73.8795556
216966,40.7579747,-73.9855426
216990,40.6918101,-73.81096099999999
217023,40.5830562,-73.9571249
217024,40.78164049999999,-73.8257316
217059,40.5933418,-73.9645788
217074,40.8566349,-73.8676473
217099,40.6980394,-73.9748274
217105,40.8067065,-73.9547848
217108,40.6308531,-73.8863199
217113,40.7380073,-73.9036818
217117,40.7628771,-73.9894192
217136,40.713435,-73.75921249999999
217142,40.6792829,-73.9290652
217143,40.5860515,-73.931325
217146,40.78164049999999,-73.8257316
217167,40.8393225,-73.9373845
217178,40.8677652,-73.8795556
217227,40.5400781,-74.16906519999999
217238,40.7417769,-73.8252981
217245,40.7140651,-73.9528543
217261,40.748599,-73.8953409
217263,40.6918101,-73.81096099999999
217278,40.759577,-73.9893587
217288,40.5909466,-73.9834302
217336,40.7156402,-73.8164329
217352,40.7420842,-73.8145929
217361,40.6254101,-74.17687870000002
217363,40.7942163,-73.942995
217375,40.728744,-73.85796890000002
217428,40.7666552,-73.8907361
217433,40.7380073,-73.9036818
217436,40.8336204,-73.8609556
217442,40.7425225,-73.8370387
217447,40.76500970000001,-73.9767047
217488,40.6971472,-73.8132423
217494,40.5721984,-74.1213743
217522,40.6828819,-73.9144721
217550,40.8137371,-73.9314107
217555,40.66862039999999,-73.736752
217556,40.5817926,-73.8384427
217559,40.6601331,-73.76653800000001
217569,40.8387126,-73.9378309
217579,40.7530453,-73.9738706
217586,40.5895863,-73.9933002
217605,40.7692487,-73.9091147
217612,40.836111,-73.8754183
217618,40.8564984,-73.79137759999999
217631,40.6781954,-73.90921329999999
217648,40.70837179999999,-73.92305309999999
217651,40.7024327,-73.8168618
217669,40.8356543,-73.86998919999999
217693,40.7408036,-73.8436302
217805,40.7697503,-73.9124514
217833,40.8659133,-73.8876101
217835,40.7608048,-73.9296578
217839,40.5575204,-74.2070433
217849,40.7292281,-73.8713868
217854,40.8280627,-73.9338563
217918,40.801028,-73.9294264
217933,40.7515924,-73.85584279999999
217935,40.5925246,-73.9523026
217950,40.6872742,-73.9796947
217968,40.7536361,-73.9147053
217972,40.7665976,-73.95095979999999
217977,40.8789935,-73.8585264
217999,40.7151265,-73.9132885
218011,40.64095040000001,-73.9733753
218025,40.8696025,-73.903807
218045,40.67953010000001,-73.8368033
218104,40.8678888,-73.8994507
218118,40.8417458,-73.85221
218170,40.7470704,-73.9792293
218241,40.7448794,-73.9639801
218264,40.8635356,-73.926008
218274,40.8224449,-73.9019938
218281,40.825163,-73.8672478
218301,40.7448165,-73.8523341
218319,40.7814947,-73.9784508
218348,40.7289152,-73.9903084
218351,40.76085339999999,-73.8329992
218355,40.8448527,-73.935187
218373,40.7377969,-73.93496259999999
218377,40.7499223,-73.9377923
218382,40.5987211,-74.071919
218383,40.7218773,-74.00680880000002
218406,40.838446,-73.9218458
218440,40.6284198,-73.9748346
218478,40.7157197,-73.80777859999999
218509,40.84442250000001,-73.9250539
218562,40.598448,-74.07858139999999
218585,40.6075776,-74.13584469999999
218601,40.6959388,-73.9733926
218605,40.576289,-73.96882719999999
218615,40.8148269,-73.9095317
218628,40.7487755,-73.8936112
218632,40.6759517,-73.80192149999999
218639,40.7700554,-73.9144177
218649,40.6918101,-73.81096099999999
218657,40.6856518,-73.91530709999999
218675,40.7536361,-73.9147053
218685,40.6385601,-73.9729167
218701,40.8356543,-73.86998919999999
218737,40.67437570000001,-73.8020562
218758,40.6938982,-73.8121256
218825,40.6683221,-73.91999659999999
218829,40.6952091,-73.9284422
218835,40.5817926,-73.8384427
218841,40.7173168,-73.81949469999999
218852,40.8566349,-73.8676473
218856,40.84419279999999,-73.8974326
218859,40.8342176,-73.85166749999999
218864,40.7290029,-73.8396316
218869,40.7237727,-74.00795289999999
218882,40.6391709,-74.1218114
218883,40.709209,-73.8432764
218906,40.7516297,-73.855689
218918,40.7494317,-73.9365713
218919,40.7225827,-73.85129739999999
218925,40.686271,-73.801289
218937,40.7278014,-73.8954681
218944,40.6286513,-73.91574159999999
218957,40.6842768,-73.8232123
219002,40.8677652,-73.8795556
219018,40.7867353,-73.8244524
219032,40.6406808,-74.1673345
219059,40.8216554,-73.8879449
219077,40.8256348,-73.85941799999999
219080,40.7450913,-73.93350149999999
219082,40.6678153,-73.9312192
219091,40.66677749999999,-73.9948376
219098,40.7415375,-73.90634399999999
219120,40.7189861,-73.9751495
219130,40.7232749,-73.8177379
219143,40.7446358,-73.8678271
219144,40.7524902,-73.96494229999999
219150,40.6899509,-73.981399
219151,40.5843059,-73.95088020000001
219155,40.8656612,-73.8946494
219163,40.7406097,-73.78663639999999
219164,40.8662558,-73.8969278
219167,40.5895863,-73.9933002
219174,40.6949408,-73.9864558
219181,40.60222359999999,-73.7514999
219190,40.7410321,-73.7257721
219237,40.5886071,-73.8171202
219244,40.8511425,-73.8443563
219248,40.60787699999999,-74.1792397
219273,40.7234725,-73.8479966
219281,40.7712468,-73.7393215
219291,40.83820540000001,-73.8605481
219305,40.7354668,-73.85858499999999
219306,40.75692900000001,-73.9547551
219326,40.6205719,-74.16924929999999
219338,40.68917,-73.9926253
219340,40.836111,-73.8754183
219374,40.8271824,-73.8530894
219377,40.8644583,-73.8133082
219392,40.7450913,-73.93350149999999
219480,40.755522,-73.9836222
219483,40.5830458,-74.11229829999999
219508,40.6024434,-74.17062460000001
219523,40.7173168,-73.81949469999999
219532,40.6918101,-73.81096099999999
219544,40.6348126,-74.1355529
219563,40.74269169999999,-73.9538881
219568,40.6755886,-73.8149151
219593,40.6314597,-73.9719248
219594,40.7074318,-73.739051
219625,40.7583939,-73.9729703
219654,40.7477968,-73.76151120000002
219670,40.720031,-73.9441832
219671,40.8159265,-73.9101328
219683,40.8368105,-73.8466696
219691,40.7409688,-74.0054076
219734,40.8770545,-73.9060787
219757,40.606618,-73.7488846
219761,40.67649890000001,-73.90085289999999
219790,40.6056114,-74.077878
219804,40.7392585,-73.815158
219809,40.6205719,-74.16924929999999
219840,40.7710655,-73.9186955
219882,40.78164049999999,-73.8257316
219883,40.7490792,-73.756699
219901,40.623602,-74.02801199999999
219918,40.6372156,-74.1650396
219925,40.6265804,-74.16048740000001
219936,40.7359817,-73.97479899999999
219957,40.6073051,-74.1408601
219964,40.6580016,-73.8961678
219986,40.7450048,-73.75150839999999
219994,40.8032438,-73.9188736
220033,40.8336204,-73.8609556
220063,40.746739,-73.8909986
220064,40.7188835,-73.7920077
220089,40.6926352,-73.9236772
220160,40.6037402,-74.13156409999999
220171,40.702196,-73.8168915
220208,40.8897806,-73.844383
220231,40.836111,-73.8754183
220235,40.7795047,-73.9816281
220256,40.6166752,-74.094336
220261,40.7017959,-73.8063465
220269,40.9047841,-73.9002474
220271,40.6338412,-73.9826011
220287,40.7793542,-73.7847871
220310,40.7497176,-73.9668024
220348,40.7709967,-73.833244
220369,40.6516574,-73.9323323
220377,40.6726605,-73.97044679999999
220381,40.7565403,-73.9940297
220394,40.7218595,-73.776825
220399,40.7211682,-73.90633749999999
220412,40.7640671,-73.9922429
220416,40.6705968,-73.7650472
220425,40.857929,-73.86820569999999
220458,40.7010938,-73.9004222
220494,40.5909466,-73.9834302
220499,40.6643695,-73.9938971
220511,40.7450913,-73.93350149999999
220513,40.624976,-74.14401699999999
220536,40.7228662,-73.847697
220553,40.6347307,-74.13085319999999
220585,40.7622906,-73.78510370000001
220608,40.6546309,-73.942266
220613,40.6432991,-73.9741794
220646,40.6511384,-73.9235321
220655,40.657576,-73.7353696
220658,40.6865826,-73.8232993
220682,40.7735381,-73.9853333
220699,40.8627685,-73.8434747
220741,40.6895018,-73.7528282
220744,40.8517489,-73.9419099
220746,40.7745977,-73.9240133
220748,40.6795971,-73.9348562
220751,40.8466691,-73.89619499999999
220762,40.7606162,-73.96437089999999
220764,40.5860515,-73.931325
220768,40.7410321,-73.7257721
220769,40.7411927,-73.8866372
220771,40.836111,-73.8754183
220772,40.6683221,-73.91999659999999
220790,40.6449412,-73.9743502
220795,40.6668804,-73.99489980000001
220799,40.7026929,-73.8394958
220810,40.8577388,-73.8435509
220828,40.6388255,-74.0359612
220874,40.7406097,-73.78663639999999
220879,40.8762709,-73.9039478
220890,40.7449208,-73.9036998
220906,40.7198265,-73.9926678
220915,40.7219136,-73.94104920000001
220955,40.8458288,-73.82550049999999
220965,40.60176939999999,-74.12246669999999
220969,40.8237239,-73.878991
220974,40.8194776,-73.89197589999999
220977,40.7160874,-73.803039
220993,40.78164049999999,-73.8257316
221007,40.7793542,-73.7847871
221015,40.8040942,-73.9367337
221021,40.8422689,-73.92759869999999
221022,40.7408036,-73.8436302
221029,40.7392585,-73.815158
221030,40.7131463,-73.875266
221034,40.7176033,-73.9963334
221057,40.6342679,-74.14415369999999
221072,40.7194023,-74.0018897
221083,40.728008,-73.9067522
221125,40.6920336,-73.9817969
221149,40.7665132,-73.9941771
221179,40.739506,-73.9867898
221183,40.6149603,-74.0345494
221225,40.60258899999999,-73.7497502
221232,40.6710857,-73.8511548
221257,40.6477784,-73.95820239999999
221263,40.6761261,-73.86720009999999
221265,40.6790718,-73.9252791
221266,40.8487117,-73.9304743
221287,40.6733225,-73.9084347
221306,40.760322,-73.7316938
221315,40.7536312,-73.9694354
221317,40.645915,-73.9580317
221360,40.7808612,-73.9609131
221368,40.735481,-73.9898866
221386,40.8083186,-73.9210028
221394,40.60010219999999,-73.9658437
221398,40.756501,-73.81702
221415,40.8569387,-73.856105
221434,40.8374368,-73.8606247
221443,40.8256348,-73.85941799999999
221481,40.7189861,-73.9751495
221497,40.8422689,-73.92759869999999
